userId1,userId2,cleanlinessLevel_user1,cleanlinessLevel_user2,smokingPreference_user1,smokingPreference_user2,drinkingPreference_user1,drinkingPreference_user2,sleepingSchedule_user1,sleepingSchedule_user2,budgetRange_user1,budgetRange_user2,preferredLocation_user1,preferredLocation_user2,hobbies_user1,hobbies_user2,compatibility_score
8,102,2,3,yes,no,no,no,irregular,irregular,5872,10103,Koramangala,Koramangala,"coding,reading",travel,82
77,18,5,2,no,yes,yes,no,irregular,early,7203,14587,HSR Layout,HSR Layout,"coding,cricket",movies,54
93,90,3,5,yes,yes,no,yes,early,early,9512,14084,BTM Layout,Whitefield,"cooking,reading","cricket,reading",73
9,27,1,5,yes,yes,yes,yes,early,night,9503,19128,Whitefield,Whitefield,cricket,"coding,cricket",75
192,65,4,5,no,yes,yes,no,irregular,night,19683,10479,HSR Layout,BTM Layout,"travel,reading","coding,cricket,movies",48
154,79,1,2,no,no,no,yes,night,early,11413,10283,HSR Layout,Whitefield,travel,"cricket,travel",68
117,181,3,3,yes,no,yes,yes,irregular,early,9738,14117,Indiranagar,Indiranagar,"cricket,movies,coding",travel,74
87,79,3,2,no,no,yes,yes,irregular,early,6938,10283,Indiranagar,Whitefield,"travel,music,cooking","cricket,travel",75
97,124,2,1,no,no,no,no,irregular,early,8987,13594,BTM Layout,BTM Layout,"music,coding","music,travel,movies",85
20,68,3,2,yes,no,no,no,night,night,12201,11109,Whitefield,Koramangala,"cricket,cooking,coding",reading,75
135,84,2,1,yes,no,no,no,early,night,9913,8282,Whitefield,Koramangala,"reading,cooking","cricket,reading",68
62,174,4,1,yes,yes,yes,yes,irregular,irregular,14807,16735,Whitefield,Indiranagar,"movies,cooking,cricket",cricket,84
56,121,3,5,yes,yes,yes,no,irregular,irregular,5250,19452,BTM Layout,Whitefield,"cooking,travel",movies,66
59,51,5,4,yes,no,yes,yes,night,night,5212,14723,HSR Layout,Koramangala,cricket,"music,reading",68
45,168,2,4,no,no,no,no,irregular,night,7008,8472,Indiranagar,HSR Layout,coding,"coding,movies",76
75,13,3,3,yes,no,no,no,irregular,early,17562,6202,BTM Layout,Koramangala,"reading,coding",music,60
19,134,4,3,yes,yes,no,yes,early,early,16537,17919,HSR Layout,Indiranagar,travel,"music,cricket,cooking",75
43,134,4,3,no,yes,no,yes,night,early,17477,17919,HSR Layout,Indiranagar,"reading,coding","music,cricket,cooking",55
170,176,2,1,yes,yes,yes,yes,night,night,17336,15034,Indiranagar,Indiranagar,"cricket,music,coding","coding,movies",95
125,141,5,1,yes,yes,yes,yes,irregular,night,10869,6335,Whitefield,Koramangala,travel,"music,cooking",66
9,21,1,1,yes,no,yes,no,early,early,9503,14144,Whitefield,Indiranagar,cricket,"reading,music",64
40,112,5,3,no,no,no,yes,night,early,6344,17700,Whitefield,HSR Layout,"movies,reading,coding","cricket,movies",59
6,161,3,5,no,yes,yes,yes,early,night,7317,15538,Koramangala,Whitefield,"coding,cricket,reading","coding,reading",62
15,115,2,3,yes,no,yes,yes,early,early,12844,18331,Whitefield,BTM Layout,"travel,cricket,coding","cricket,cooking",71
94,92,3,5,no,yes,yes,no,early,early,19691,7486,Indiranagar,BTM Layout,coding,"movies,travel,coding",59
60,106,3,3,no,no,yes,yes,irregular,night,13849,17990,HSR Layout,HSR Layout,"travel,reading,music",coding,84
6,5,3,1,no,no,yes,no,early,early,7317,16150,Koramangala,HSR Layout,"coding,cricket,reading",reading,69
64,121,4,5,no,yes,yes,no,early,irregular,5317,19452,BTM Layout,Whitefield,"movies,cooking,cricket",movies,51
192,45,4,2,no,no,yes,no,irregular,irregular,19683,7008,HSR Layout,Indiranagar,"travel,reading",coding,66
39,58,1,2,yes,no,no,no,night,night,10852,11767,BTM Layout,Whitefield,"cricket,music",coding,75
40,77,5,5,no,no,no,yes,night,irregular,6344,7203,Whitefield,HSR Layout,"movies,reading,coding","coding,cricket",70
36,99,1,5,no,yes,no,no,early,early,17464,17627,HSR Layout,HSR Layout,"travel,cooking","coding,movies,music",79
105,29,5,2,yes,no,no,yes,irregular,irregular,14014,12417,HSR Layout,HSR Layout,cricket,movies,71
136,26,4,2,yes,yes,no,no,irregular,night,14683,13921,HSR Layout,Koramangala,"cooking,reading","music,reading",76
159,36,1,1,no,no,yes,no,irregular,early,10591,17464,HSR Layout,HSR Layout,"reading,cooking","travel,cooking",73
25,138,5,5,yes,no,yes,yes,night,early,13052,7103,BTM Layout,Whitefield,cooking,reading,60
183,38,4,5,yes,no,no,yes,night,early,15961,6159,HSR Layout,BTM Layout,"cricket,coding,reading","reading,travel",51
181,48,3,4,no,no,yes,yes,early,early,14117,10171,Indiranagar,Whitefield,travel,"travel,movies",85
136,6,4,3,yes,no,no,yes,irregular,early,14683,7317,HSR Layout,Koramangala,"cooking,reading","coding,cricket,reading",51
48,91,4,3,no,no,yes,yes,early,early,10171,18094,Whitefield,Whitefield,"travel,movies","reading,coding,cooking",88
104,96,5,5,yes,no,yes,yes,early,night,19297,12062,Indiranagar,Indiranagar,"cooking,reading,coding","cricket,travel,music",70
185,111,1,3,yes,yes,yes,no,night,night,15218,5505,Koramangala,HSR Layout,"coding,music",cricket,66
40,162,5,4,no,no,no,yes,night,night,6344,8842,Whitefield,HSR Layout,"movies,reading,coding",music,72
50,43,1,4,no,no,yes,no,irregular,night,9751,17477,Indiranagar,HSR Layout,coding,"reading,coding",57
37,170,3,2,yes,yes,yes,yes,early,night,14352,17336,Whitefield,Indiranagar,"cricket,movies,music","cricket,music,coding",78
18,191,2,5,yes,yes,no,yes,early,night,14587,11105,HSR Layout,Indiranagar,movies,travel,58
12,145,3,1,no,no,yes,yes,early,early,11310,19021,Whitefield,HSR Layout,"coding,movies,cricket",reading,76
11,2,3,5,yes,no,no,yes,irregular,early,13733,16878,HSR Layout,HSR Layout,cricket,"movies,reading,cooking",60
153,147,2,1,yes,no,no,no,irregular,irregular,15418,13129,Koramangala,Whitefield,"cricket,movies,coding",cricket,75
162,200,4,4,no,no,yes,no,night,irregular,8842,12224,HSR Layout,Koramangala,music,"movies,music,coding",67
164,6,4,3,yes,no,no,yes,irregular,early,17462,7317,Indiranagar,Koramangala,"movies,coding,cricket","coding,cricket,reading",54
123,8,4,2,yes,yes,no,no,irregular,irregular,14698,5872,Whitefield,Koramangala,"music,reading,cooking","coding,reading",79
101,82,5,3,yes,no,yes,no,night,irregular,19388,7830,Whitefield,Whitefield,cricket,cricket,59
20,81,3,4,yes,no,no,yes,night,night,12201,8441,Whitefield,Koramangala,"cricket,cooking,coding","coding,reading",65
165,27,5,5,no,yes,no,yes,early,night,12683,19128,Koramangala,Whitefield,"cricket,music,travel","coding,cricket",53
9,108,1,2,yes,yes,yes,no,early,night,9503,17635,Whitefield,BTM Layout,cricket,"music,movies",58
138,65,5,5,no,yes,yes,no,early,night,7103,10479,Whitefield,BTM Layout,reading,"coding,cricket,movies",54
62,131,4,4,yes,yes,yes,yes,irregular,early,14807,9541,Whitefield,BTM Layout,"movies,cooking,cricket","travel,movies,coding",73
170,49,2,3,yes,no,yes,yes,night,night,17336,18885,Indiranagar,HSR Layout,"cricket,music,coding","reading,movies",75
147,117,1,3,no,yes,no,yes,irregular,irregular,13129,9738,Whitefield,Indiranagar,cricket,"cricket,movies,coding",63
102,99,3,5,no,yes,no,no,irregular,early,10103,17627,Koramangala,HSR Layout,travel,"coding,movies,music",56
109,70,5,2,yes,yes,no,yes,night,night,15173,11058,HSR Layout,Whitefield,"reading,cricket,travel",reading,71
103,165,3,5,no,no,no,no,irregular,early,18398,12683,BTM Layout,Koramangala,"movies,coding,cooking","cricket,music,travel",66
83,130,3,3,no,yes,yes,yes,irregular,night,7702,5929,HSR Layout,Indiranagar,"cricket,music","movies,coding",67
5,120,1,2,no,no,no,no,early,early,16150,11832,HSR Layout,Koramangala,reading,"coding,movies,cricket",82
124,130,1,3,no,yes,no,yes,early,night,13594,5929,BTM Layout,Indiranagar,"music,travel,movies","movies,coding",49
25,51,5,4,yes,no,yes,yes,night,night,13052,14723,BTM Layout,Koramangala,cooking,"music,reading",75
181,122,3,4,no,no,yes,yes,early,irregular,14117,12411,Indiranagar,Koramangala,travel,"coding,music",75
186,62,3,4,yes,yes,no,yes,irregular,irregular,14874,14807,HSR Layout,Whitefield,"coding,cricket,reading","movies,cooking,cricket",78
80,140,4,4,yes,yes,yes,yes,night,night,17935,12972,Koramangala,Whitefield,"reading,cooking,cricket","movies,cricket",87
132,165,2,5,no,no,no,no,irregular,early,18026,12683,Koramangala,Koramangala,"movies,cooking","cricket,music,travel",74
21,119,1,2,no,yes,no,yes,early,night,14144,14463,Indiranagar,BTM Layout,"reading,music",coding,55
21,46,1,5,no,yes,no,yes,early,early,14144,18404,Indiranagar,Indiranagar,"reading,music","travel,coding",66
164,58,4,2,yes,no,no,no,irregular,night,17462,11767,Indiranagar,Whitefield,"movies,coding,cricket",coding,59
95,173,2,1,no,no,no,yes,irregular,night,16076,13986,Whitefield,Indiranagar,cooking,cricket,62
107,111,2,3,no,yes,no,no,night,night,14210,5505,Indiranagar,HSR Layout,cooking,cricket,68
68,9,2,1,no,yes,no,yes,night,early,11109,9503,Koramangala,Whitefield,reading,cricket,55
65,160,5,1,yes,no,no,yes,night,night,10479,12018,BTM Layout,Indiranagar,"coding,cricket,movies",cooking,59
114,53,2,5,yes,no,yes,yes,early,early,5797,8897,Koramangala,Indiranagar,"movies,reading","coding,cricket",68
195,71,4,2,no,no,no,no,early,early,11914,17782,BTM Layout,HSR Layout,"cricket,coding,movies",coding,79
138,176,5,1,no,yes,yes,yes,early,night,7103,15034,Whitefield,Indiranagar,reading,"coding,movies",52
80,104,4,5,yes,yes,yes,yes,night,early,17935,19297,Koramangala,Indiranagar,"reading,cooking,cricket","cooking,reading,coding",81
112,144,3,2,no,yes,yes,yes,early,night,17700,10338,HSR Layout,Whitefield,"cricket,movies","coding,cricket",61
197,144,2,2,no,yes,yes,yes,early,night,5414,10338,BTM Layout,Whitefield,"cricket,cooking","coding,cricket",67
16,136,1,4,no,yes,yes,no,night,irregular,12019,14683,HSR Layout,HSR Layout,travel,"cooking,reading",58
72,170,3,2,yes,yes,yes,yes,irregular,night,14301,17336,Indiranagar,Indiranagar,reading,"cricket,music,coding",82
86,36,4,1,no,no,yes,no,irregular,early,14241,17464,Koramangala,HSR Layout,"music,travel,reading","travel,cooking",61
78,95,1,2,no,no,no,no,night,irregular,8555,16076,Koramangala,Whitefield,music,cooking,68
190,196,3,1,no,no,no,yes,night,irregular,9651,12799,Whitefield,Whitefield,"cooking,music",reading,70
104,65,5,5,yes,yes,yes,no,early,night,19297,10479,Indiranagar,BTM Layout,"cooking,reading,coding","coding,cricket,movies",63
110,158,3,1,no,yes,yes,no,night,early,6803,17308,HSR Layout,Whitefield,"cricket,coding",coding,49
136,145,4,1,yes,no,no,yes,irregular,early,14683,19021,HSR Layout,HSR Layout,"cooking,reading",reading,61
129,101,3,5,no,yes,yes,yes,night,night,9851,19388,Indiranagar,Whitefield,travel,cricket,66
185,145,1,1,yes,no,yes,yes,night,early,15218,19021,Koramangala,HSR Layout,"coding,music",reading,64
120,167,2,1,no,no,no,no,early,night,11832,7610,Koramangala,Koramangala,"coding,movies,cricket",movies,85
44,198,3,2,yes,yes,no,yes,irregular,irregular,9327,16497,Whitefield,Koramangala,"cricket,movies,travel","movies,cooking",71
193,128,2,5,no,no,yes,no,early,night,6029,13693,Koramangala,BTM Layout,"cricket,reading,coding",cricket,57
142,179,1,1,yes,yes,yes,yes,early,irregular,11161,10035,Koramangala,BTM Layout,"cooking,coding","cricket,music",77
138,127,5,5,no,yes,yes,yes,early,night,7103,19517,Whitefield,HSR Layout,reading,"travel,cricket",60
35,95,5,2,yes,no,no,no,night,irregular,18341,16076,Koramangala,Whitefield,"movies,music,reading",cooking,58
112,49,3,3,no,no,yes,yes,early,night,17700,18885,HSR Layout,HSR Layout,"cricket,movies","reading,movies",90
24,23,3,1,no,yes,no,yes,night,early,8943,7812,Koramangala,BTM Layout,"reading,coding","cooking,music,reading",56
4,67,2,1,yes,no,yes,no,early,night,17212,13705,BTM Layout,BTM Layout,"cooking,music","cricket,reading",62
172,137,5,4,yes,no,yes,no,night,early,9985,15589,BTM Layout,BTM Layout,cooking,cricket,58
21,46,1,5,no,yes,no,yes,early,early,14144,18404,Indiranagar,Indiranagar,"reading,music","travel,coding",66
35,79,5,2,yes,no,no,yes,night,early,18341,10283,Koramangala,Whitefield,"movies,music,reading","cricket,travel",44
71,70,2,2,no,yes,no,yes,early,night,17782,11058,HSR Layout,Whitefield,coding,reading,50
18,41,2,1,yes,no,no,yes,early,night,14587,11570,HSR Layout,BTM Layout,movies,coding,52
167,65,1,5,no,yes,no,no,night,night,7610,10479,Koramangala,BTM Layout,movies,"coding,cricket,movies",69
183,196,4,1,yes,no,no,yes,night,irregular,15961,12799,HSR Layout,Whitefield,"cricket,coding,reading",reading,51
139,130,4,3,yes,yes,no,yes,night,night,10463,5929,Whitefield,Indiranagar,"cricket,coding,reading","movies,coding",75
116,75,3,3,yes,yes,no,no,night,irregular,16300,17562,Koramangala,BTM Layout,"reading,cooking,music","reading,coding",80
134,75,3,3,yes,yes,yes,no,early,irregular,17919,17562,Indiranagar,BTM Layout,"music,cricket,cooking","reading,coding",67
199,126,2,2,no,no,yes,no,early,early,15150,14961,Whitefield,Koramangala,movies,"cricket,movies",80
36,8,1,2,no,yes,no,no,early,irregular,17464,5872,HSR Layout,Koramangala,"travel,cooking","coding,reading",58
167,140,1,4,no,yes,no,yes,night,night,7610,12972,Koramangala,Whitefield,movies,"movies,cricket",57
135,113,2,5,yes,no,no,no,early,night,9913,11230,Whitefield,Koramangala,"reading,cooking","reading,travel,cricket",64
123,45,4,2,yes,no,no,no,irregular,irregular,14698,7008,Whitefield,Indiranagar,"music,reading,cooking",coding,66
95,197,2,2,no,no,no,yes,irregular,early,16076,5414,Whitefield,BTM Layout,cooking,"cricket,cooking",63
197,1,2,3,no,yes,yes,yes,early,early,5414,11708,BTM Layout,Indiranagar,"cricket,cooking",coding,68
135,103,2,3,yes,no,no,no,early,irregular,9913,18398,Whitefield,BTM Layout,"reading,cooking","movies,coding,cooking",61
100,90,3,5,yes,yes,no,yes,night,early,16137,14084,Indiranagar,Whitefield,"travel,cooking,reading","cricket,reading",63
46,6,5,3,yes,no,yes,yes,early,early,18404,7317,Indiranagar,Koramangala,"travel,coding","coding,cricket,reading",69
72,140,3,4,yes,yes,yes,yes,irregular,night,14301,12972,Indiranagar,Whitefield,reading,"movies,cricket",75
64,84,4,1,no,no,yes,no,early,night,5317,8282,BTM Layout,Koramangala,"movies,cooking,cricket","cricket,reading",61
51,182,4,4,no,no,yes,no,night,night,14723,17634,Koramangala,Koramangala,"music,reading",travel,84
161,15,5,2,yes,yes,yes,yes,night,early,15538,12844,Whitefield,Whitefield,"coding,reading","travel,cricket,coding",81
39,169,1,2,yes,no,no,no,night,early,10852,15930,BTM Layout,BTM Layout,"cricket,music",reading,68
116,171,3,3,yes,no,no,yes,night,night,16300,5465,Koramangala,Koramangala,"reading,cooking,music",reading,73
190,167,3,1,no,no,no,no,night,night,9651,7610,Whitefield,Koramangala,"cooking,music",movies,80
67,190,1,3,no,no,no,no,night,night,13705,9651,BTM Layout,Whitefield,"cricket,reading","cooking,music",80
200,73,4,3,no,yes,no,no,irregular,early,12224,8814,Koramangala,Indiranagar,"movies,music,coding","coding,reading",65
81,128,4,5,no,no,yes,no,night,night,8441,13693,Koramangala,BTM Layout,"coding,reading",cricket,68
30,43,1,4,yes,no,no,no,night,night,15517,17477,Indiranagar,HSR Layout,reading,"reading,coding",74
90,126,5,2,yes,no,yes,no,early,early,14084,14961,Whitefield,Koramangala,"cricket,reading","cricket,movies",64
43,73,4,3,no,yes,no,no,night,early,17477,8814,HSR Layout,Indiranagar,"reading,coding","coding,reading",64
134,90,3,5,yes,yes,yes,yes,early,early,17919,14084,Indiranagar,Whitefield,"music,cricket,cooking","cricket,reading",83
89,44,4,3,yes,yes,no,no,night,irregular,6737,9327,BTM Layout,Whitefield,"cooking,coding","cricket,movies,travel",72
125,95,5,2,yes,no,yes,no,irregular,irregular,10869,16076,Whitefield,Whitefield,travel,cooking,64
59,190,5,3,yes,no,yes,no,night,night,5212,9651,HSR Layout,Whitefield,cricket,"cooking,music",60
25,86,5,4,yes,no,yes,yes,night,irregular,13052,14241,BTM Layout,Koramangala,cooking,"music,travel,reading",65
151,43,3,4,yes,no,no,no,irregular,night,10233,17477,Indiranagar,HSR Layout,music,"reading,coding",58
155,172,2,5,yes,yes,yes,yes,irregular,night,7735,9985,Koramangala,BTM Layout,"coding,reading,movies",cooking,68
27,119,5,2,yes,yes,yes,yes,night,night,19128,14463,Whitefield,BTM Layout,"coding,cricket",coding,81
67,111,1,3,no,yes,no,no,night,night,13705,5505,BTM Layout,HSR Layout,"cricket,reading",cricket,69
86,29,4,2,no,no,yes,yes,irregular,irregular,14241,12417,Koramangala,HSR Layout,"music,travel,reading",movies,83
41,63,1,1,no,yes,yes,yes,night,night,11570,19926,BTM Layout,BTM Layout,coding,"cricket,travel",80
73,102,3,3,yes,no,no,no,early,irregular,8814,10103,Indiranagar,Koramangala,"coding,reading",travel,67
112,41,3,1,no,no,yes,yes,early,night,17700,11570,HSR Layout,BTM Layout,"cricket,movies",coding,66
56,200,3,4,yes,no,yes,no,irregular,irregular,5250,12224,BTM Layout,Koramangala,"cooking,travel","movies,music,coding",58
49,186,3,3,no,yes,yes,no,night,irregular,18885,14874,HSR Layout,HSR Layout,"reading,movies","coding,cricket,reading",67
33,164,3,4,yes,yes,no,no,night,irregular,10474,17462,Whitefield,Indiranagar,"cooking,music,cricket","movies,coding,cricket",71
22,103,4,3,no,no,no,no,night,irregular,5483,18398,Whitefield,BTM Layout,"movies,coding,cricket","movies,coding,cooking",74
119,46,2,5,yes,yes,yes,yes,night,early,14463,18404,BTM Layout,Indiranagar,coding,"travel,coding",71
127,13,5,3,yes,no,yes,no,night,early,19517,6202,HSR Layout,Koramangala,"travel,cricket",music,46
179,36,1,1,yes,no,yes,no,irregular,early,10035,17464,BTM Layout,HSR Layout,"cricket,music","travel,cooking",50
164,3,4,5,yes,yes,no,no,irregular,night,17462,12365,Indiranagar,Whitefield,"movies,coding,cricket","reading,movies",71
50,110,1,3,no,no,yes,yes,irregular,night,9751,6803,Indiranagar,HSR Layout,coding,"cricket,coding",73
47,78,3,1,yes,no,yes,no,night,night,15576,8555,BTM Layout,Koramangala,"travel,cooking,reading",music,56
44,59,3,5,yes,yes,no,yes,irregular,night,9327,5212,Whitefield,HSR Layout,"cricket,movies,travel",cricket,63
67,159,1,1,no,no,no,yes,night,irregular,13705,10591,BTM Layout,HSR Layout,"cricket,reading","reading,cooking",67
164,116,4,3,yes,yes,no,no,irregular,night,17462,16300,Indiranagar,Koramangala,"movies,coding,cricket","reading,cooking,music",75
146,184,2,3,yes,no,yes,yes,night,night,15718,12043,Koramangala,Indiranagar,"music,reading,travel","cricket,coding",72
74,96,1,5,no,no,no,yes,early,night,7844,12062,Whitefield,Indiranagar,cooking,"cricket,travel,music",56
175,21,3,1,yes,no,yes,no,night,early,19604,14144,Indiranagar,Indiranagar,"coding,cricket,reading","reading,music",59
157,52,4,5,yes,no,yes,no,irregular,irregular,18966,5210,HSR Layout,Indiranagar,"travel,cooking,coding","cricket,music,travel",61
56,183,3,4,yes,yes,yes,no,irregular,night,5250,15961,BTM Layout,HSR Layout,"cooking,travel","cricket,coding,reading",58
164,44,4,3,yes,yes,no,no,irregular,irregular,17462,9327,Indiranagar,Whitefield,"movies,coding,cricket","cricket,movies,travel",84
57,48,2,4,yes,no,no,yes,night,early,9243,10171,Indiranagar,Whitefield,reading,"travel,movies",53
47,62,3,4,yes,yes,yes,yes,night,irregular,15576,14807,BTM Layout,Whitefield,"travel,cooking,reading","movies,cooking,cricket",78
180,34,4,3,no,yes,no,yes,early,early,6876,8679,Indiranagar,HSR Layout,music,"reading,movies",65
47,33,3,3,yes,yes,yes,no,night,night,15576,10474,BTM Layout,Whitefield,"travel,cooking,reading","cooking,music,cricket",73
25,125,5,5,yes,yes,yes,yes,night,irregular,13052,10869,BTM Layout,Whitefield,cooking,travel,74
57,89,2,4,yes,yes,no,no,night,night,9243,6737,Indiranagar,BTM Layout,reading,"cooking,coding",80
51,10,4,1,no,yes,yes,no,night,irregular,14723,12532,Koramangala,Koramangala,"music,reading",travel,58
98,70,2,2,no,yes,no,yes,night,night,19736,11058,Koramangala,Whitefield,"cricket,reading",reading,63
82,50,3,1,no,no,no,yes,irregular,irregular,7830,9751,Whitefield,Indiranagar,cricket,coding,73
